status,x,y,z,azimuth,elevation,roll,button,quality,time,image_ts,image_filename
0x0000,297.693,127.918,-27.57,50.092,-57.905,160.003,1,14,1743801385900,1743801385900,data_Color_1743801385900.90429687500000.png
0x0000,296.466,127.806,-27.57,49.6,-57.577,159.948,1,14,1743801385967,1743801385968,data_Color_1743801385968.08569335937500.png
0x0000,295.349,127.583,-27.459,50.007,-57.708,159.324,1,13,1743801386033,1743801386035,data_Color_1743801386035.34228515625000.png
0x0000,294.68,127.136,-27.236,50.894,-58.063,158.783,1,13,1743801386100,1743801386102,data_Color_1743801386102.44018554687500.png
0x0000,294.568,126.243,-27.012,51.388,-58.355,158.87,1,13,1743801386166,1743801386169,data_Color_1743801386169.73681640625000.png
0x0000,294.456,125.462,-26.789,51.671,-58.489,159.185,1,13,1743801386233,1743801386236,data_Color_1743801386236.96093750000000.png
0x0000,294.345,125.462,-26.789,52.111,-58.542,159.279,1,12,1743801386299,1743801386303,data_Color_1743801386303.97729492187500.png
0x0000,294.345,125.239,-26.789,52.615,-58.717,159.064,1,12,1743801386366,1743801386371,data_Color_1743801386371.28686523437500.png
0x0000,294.456,124.458,-26.789,52.848,-58.933,158.954,1,12,1743801386433,1743801386438,data_Color_1743801386438.49682617187500.png
0x0000,294.568,123.899,-26.789,52.891,-59.042,158.989,1,12,1743801386510,1743801386505,data_Color_1743801386505.64208984375000.png
0x0000,294.456,123.899,-26.789,52.932,-58.96,158.99,1,12,1743801386577,1743801386573,data_Color_1743801386573.15527343750000.png
0x0000,294.233,123.676,-26.789,52.957,-58.933,158.962,1,12,1743801386643,1743801386640,data_Color_1743801386640.21142578125000.png
0x0000,294.233,123.118,-26.789,52.97,-59.042,158.855,1,12,1743801386710,1743801386707,data_Color_1743801386707.31835937500000.png
0x0000,294.122,122.672,-26.677,53.042,-59.301,158.664,1,11,1743801386777,1743801386774,data_Color_1743801386774.64331054687500.png
0x0000,293.787,122.56,-26.566,53.116,-59.618,158.55,1,11,1743801386843,1743801386841,data_Color_1743801386841.72753906250000.png
0x0000,293.452,122.56,-26.454,52.989,-59.701,158.714,1,11,1743801386910,1743801386908,data_Color_1743801386908.74926757812500.png
0x0000,293.117,122.56,-26.231,52.788,-59.77,158.937,1,11,1743801386976,1743801386976,data_Color_1743801386976.25268554687500.png
0x0000,292.559,122.783,-26.119,52.627,-59.979,159.154,1,11,1743801387043,1743801387043,data_Color_1743801387043.31420898437500.png
0x0000,291.778,122.895,-25.896,52.611,-60.6,159.18,1,11,1743801387109,1743801387110,data_Color_1743801387110.44311523437500.png
0x0000,290.885,122.672,-25.673,52.802,-61.746,158.844,1,11,1743801387176,1743801387178,data_Color_1743801387178.01806640625000.png
0x0000,290.326,121.779,-25.673,52.302,-62.737,158.984,1,11,1743801387243,1743801387244,data_Color_1743801387244.89550781250000.png
0x0000,289.992,120.439,-26.343,51.903,-63.953,158.858,1,11,1743801387309,1743801387311,data_Color_1743801387311.99194335937500.png
0x0000,289.21,119.769,-27.459,53.022,-65.544,157.232,1,11,1743801387376,1743801387379,data_Color_1743801387379.15112304687500.png
0x0000,288.875,119.881,-27.682,53.859,-66.473,156.265,1,10,1743801387442,1743801387446,data_Color_1743801387446.53247070312500.png
0x0000,289.545,119.658,-27.682,53.553,-66.596,156.658,1,10,1743801387509,1743801387513,data_Color_1743801387513.54003906250000.png
0x0000,290.326,119.435,-27.682,53.257,-66.543,157.148,1,10,1743801387575,1743801387580,data_Color_1743801387580.84228515625000.png
0x0000,291.554,119.323,-27.794,52.822,-66.403,157.91,1,10,1743801387653,1743801387648,data_Color_1743801387648.03833007812500.png
0x0000,291.889,119.435,-27.682,52.402,-66.316,158.412,1,10,1743801387720,1743801387715,data_Color_1743801387715.24243164062500.png
0x0000,291.889,119.546,-27.682,52.198,-66.35,158.542,1,10,1743801387786,1743801387782,data_Color_1743801387782.28710937500000.png
0x0000,292.001,119.435,-27.794,52.185,-66.438,158.465,1,10,1743801387853,1743801387849,data_Color_1743801387849.62548828125000.png
0x0000,292.336,118.988,-28.129,52.304,-66.631,158.189,1,10,1743801387919,1743801387916,data_Color_1743801387916.77050781250000.png
0x0000,292.447,118.653,-28.352,52.463,-66.772,157.915,1,10,1743801387986,1743801387983,data_Color_1743801387983.84399414062500.png
0x0000,292.336,118.653,-28.352,52.403,-66.737,157.981,1,10,1743801388052,1743801388051,data_Color_1743801388051.27758789062500.png
0x0000,292.224,118.653,-28.24,52.341,-66.702,158.061,1,10,1743801388119,1743801388118,data_Color_1743801388118.30883789062500.png
0x0000,292.336,118.542,-28.129,51.993,-66.508,158.495,1,10,1743801388185,1743801388185,data_Color_1743801388185.41015625000000.png
0x0000,292.559,118.207,-27.794,51.622,-66.194,159.0,1,10,1743801388252,1743801388252,data_Color_1743801388252.87597656250000.png
0x0000,292.671,117.983,-27.459,51.558,-66.038,159.085,1,10,1743801388319,1743801388320,data_Color_1743801388320.02685546875000.png
0x0000,292.447,118.095,-27.124,51.528,-65.97,159.162,1,10,1743801388385,1743801388387,data_Color_1743801388387.37768554687500.png
0x0000,292.447,117.983,-26.901,51.485,-65.901,159.223,1,10,1743801388452,1743801388454,data_Color_1743801388454.03125000000000.png
0x0000,292.336,117.983,-26.677,51.415,-65.764,159.354,1,10,1743801388518,1743801388521,data_Color_1743801388521.25561523437500.png
0x0000,292.112,118.207,-26.566,51.131,-65.595,159.755,1,10,1743801388585,1743801388588,data_Color_1743801388588.46728515625000.png
0x0000,291.666,118.318,-26.343,50.943,-65.46,160.01,1,10,1743801388652,1743801388655,data_Color_1743801388655.76147460937500.png
0x0000,291.443,118.43,-26.119,51.0,-65.342,160.017,1,10,1743801388718,1743801388722,data_Color_1743801388722.92382812500000.png
0x0000,291.331,118.542,-26.008,50.973,-65.175,160.185,1,10,1743801388785,1743801388790,data_Color_1743801388790.10522460937500.png
0x0000,290.996,118.765,-25.673,50.812,-64.926,160.526,1,11,1743801388862,1743801388857,data_Color_1743801388857.34082031250000.png
0x0000,290.661,118.876,-25.338,50.766,-64.762,160.667,1,11,1743801388929,1743801388924,data_Color_1743801388924.48364257812500.png
0x0000,290.326,118.988,-25.115,50.744,-64.598,160.735,1,11,1743801388995,1743801388991,data_Color_1743801388991.73315429687500.png
0x0000,290.103,118.988,-25.115,50.803,-64.549,160.664,1,11,1743801389062,1743801389058,data_Color_1743801389058.84228515625000.png
0x0000,290.103,118.876,-25.003,50.917,-64.598,160.507,1,11,1743801389129,1743801389126,data_Color_1743801389126.58276367187500.png
0x0000,289.992,118.765,-25.003,50.996,-64.647,160.392,1,11,1743801389195,1743801389193,data_Color_1743801389193.31469726562500.png
0x0000,289.992,118.653,-24.892,51.164,-64.712,160.213,1,11,1743801389262,1743801389260,data_Color_1743801389260.66357421875000.png
0x0000,289.992,118.43,-24.78,51.394,-64.794,159.99,1,11,1743801389328,1743801389328,data_Color_1743801389328.16528320312500.png
0x0000,289.88,118.318,-24.668,51.533,-64.844,159.889,1,11,1743801389395,1743801389394,data_Color_1743801389394.94873046875000.png
0x0000,289.88,118.207,-24.668,51.654,-64.86,159.804,1,11,1743801389461,1743801389462,data_Color_1743801389462.03320312500000.png
0x0000,289.768,117.983,-24.668,51.739,-64.877,159.747,1,11,1743801389528,1743801389529,data_Color_1743801389529.28955078125000.png
0x0000,289.545,117.872,-24.557,51.829,-64.86,159.706,1,12,1743801389595,1743801389596,data_Color_1743801389596.46704101562500.png
0x0000,289.433,117.872,-24.333,51.884,-64.794,159.715,1,12,1743801389661,1743801389663,data_Color_1743801389663.68750000000000.png
0x0000,289.21,118.095,-24.222,51.975,-64.745,159.718,1,12,1743801389728,1743801389730,data_Color_1743801389730.79711914062500.png
0x0000,289.21,118.095,-23.999,52.144,-64.712,159.659,1,12,1743801389794,1743801389798,data_Color_1743801389798.12060546875000.png
0x0000,289.21,118.207,-23.999,52.299,-64.68,159.609,1,12,1743801389861,1743801389865,data_Color_1743801389865.23071289062500.png
0x0000,289.21,118.207,-23.999,52.359,-64.647,159.643,1,12,1743801389927,1743801389932,data_Color_1743801389932.41796875000000.png
0x0000,289.21,118.207,-23.999,52.312,-64.565,159.747,1,12,1743801389994,1743801389999,data_Color_1743801389999.67163085937500.png
0x0000,289.21,118.207,-23.999,52.297,-64.419,159.848,1,12,1743801390060,1743801390066,data_Color_1743801390066.93139648437500.png
0x0000,289.21,118.318,-23.887,52.359,-64.306,159.901,1,12,1743801390138,1743801390134,data_Color_1743801390134.08740234375000.png
0x0000,289.099,118.43,-23.775,52.368,-64.209,159.994,1,12,1743801390205,1743801390201,data_Color_1743801390201.19995117187500.png
0x0000,288.987,118.542,-23.664,52.399,-64.113,160.08,1,12,1743801390271,1743801390268,data_Color_1743801390268.56201171875000.png
0x0000,288.875,118.653,-23.552,52.42,-64.065,160.123,1,12,1743801390338,1743801390335,data_Color_1743801390335.59082031250000.png
0x0000,288.875,118.653,-23.552,52.433,-64.033,160.16,1,12,1743801390404,1743801390402,data_Color_1743801390402.90966796875000.png
0x0000,288.875,118.653,-23.664,52.454,-63.985,160.163,1,12,1743801390471,1743801390470,data_Color_1743801390470.18994140625000.png
0x0000,288.875,118.653,-23.664,52.483,-63.969,160.164,1,13,1743801390538,1743801390537,data_Color_1743801390537.24560546875000.png
0x0000,288.875,118.653,-23.664,52.499,-63.969,160.153,1,13,1743801390604,1743801390604,data_Color_1743801390604.50927734375000.png
0x0000,288.875,118.653,-23.775,52.572,-63.985,160.172,1,13,1743801390671,1743801390671,data_Color_1743801390671.66601562500000.png
0x0000,288.764,118.653,-23.887,52.769,-64.001,160.161,1,13,1743801390737,1743801390738,data_Color_1743801390738.81347656250000.png
0x0000,288.764,118.765,-23.999,52.97,-64.033,160.11,1,13,1743801390804,1743801390805,data_Color_1743801390805.99047851562500.png
0x0000,288.764,118.876,-23.999,53.14,-64.065,160.032,1,13,1743801390870,1743801390873,data_Color_1743801390873.30029296875000.png
0x0000,288.764,118.988,-23.887,53.258,-64.081,159.955,1,13,1743801390937,1743801390940,data_Color_1743801390940.70678710937500.png
0x0000,288.652,118.988,-23.887,53.313,-64.065,159.925,1,13,1743801391004,1743801391007,data_Color_1743801391007.59912109375000.png
0x0000,288.652,119.1,-23.887,53.357,-64.065,159.916,1,13,1743801391070,1743801391074,data_Color_1743801391074.89331054687500.png
0x0000,288.652,119.1,-23.999,53.376,-64.049,159.906,1,13,1743801391137,1743801391142,data_Color_1743801391142.19873046875000.png
0x0000,288.652,119.211,-23.999,53.434,-64.049,159.871,1,13,1743801391214,1743801391209,data_Color_1743801391209.24487304687500.png
0x0000,288.652,119.211,-23.999,53.524,-64.081,159.813,1,13,1743801391281,1743801391276,data_Color_1743801391276.45361328125000.png
0x0000,288.541,119.323,-23.999,53.673,-64.161,159.707,1,13,1743801391348,1743801391343,data_Color_1743801391343.62133789062500.png
0x0000,288.541,119.435,-23.999,53.919,-64.242,159.553,1,13,1743801391414,1743801391410,data_Color_1743801391410.80810546875000.png
0x0000,288.541,119.546,-24.11,54.196,-64.306,159.401,1,13,1743801391481,1743801391478,data_Color_1743801391478.02685546875000.png
0x0000,288.541,119.769,-24.222,54.346,-64.355,159.372,1,13,1743801391547,1743801391545,data_Color_1743801391545.22338867187500.png
0x0000,288.541,119.993,-24.333,54.429,-64.322,159.416,1,13,1743801391614,1743801391612,data_Color_1743801391612.47167968750000.png
0x0000,288.541,120.216,-24.445,54.432,-64.258,159.476,1,13,1743801391680,1743801391679,data_Color_1743801391679.62451171875000.png
0x0000,288.541,120.328,-24.445,54.431,-64.226,159.519,1,13,1743801391747,1743801391746,data_Color_1743801391746.75390625000000.png
0x0000,288.652,120.439,-24.557,54.481,-64.209,159.536,1,13,1743801391813,1743801391814,data_Color_1743801391814.03930664062500.png
0x0000,288.652,120.886,-24.668,54.653,-64.177,159.529,1,13,1743801391880,1743801391881,data_Color_1743801391881.19555664062500.png
0x0000,288.652,121.332,-24.78,54.792,-64.081,159.551,1,13,1743801391947,1743801391948,data_Color_1743801391948.47949218750000.png
0x0000,288.652,121.667,-24.78,54.818,-63.985,159.618,1,13,1743801392013,1743801392015,data_Color_1743801392015.56909179687500.png
0x0000,288.764,121.89,-24.892,54.913,-63.953,159.589,1,13,1743801392080,1743801392082,data_Color_1743801392082.82763671875000.png
